order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
383,401,41,Korma,21-07-2025,09:57:54,Delivered,674.68
384,716,199,Idli Sambhar,01-12-2024,02:14:59,Cancelled,570.47
385,686,35,Chole Bhature,19-02-2025,13:54:47,Delivered,448.43
386,561,144,Korma,25-03-2025,15:09:15,Delivered,554.52
387,292,82,Korma,01-05-2025,13:35:59,Delivered,148.19
388,554,92,Masala Dosa,28-08-2024,15:15:39,Delivered,407.67
389,32,29,Chicken Tikka Masala,23-08-2024,18:11:01,Delivered,751.33
390,814,67,Chicken Tikka Masala,15-06-2025,14:26:43,Delivered,606.06
391,191,162,Aloo Paratha,10-08-2024,02:15:04,Delivered,697.15
392,530,73,Rogan Josh,29-10-2024,15:58:45,Cancelled,295.8
393,588,78,Hyderabadi Biryani,23-08-2024,13:56:50,Delivered,417.27
394,78,198,Matar Paneer,08-08-2024,11:17:58,Delivered,719.22
395,951,142,Vada Pav,04-11-2024,07:22:42,Delivered,578.96
396,201,43,Rogan Josh,18-05-2025,20:05:11,Delivered,533.75
397,572,164,Pesarattu,17-11-2024,12:32:28,Cancelled,924.95
398,907,160,Rogan Josh,03-04-2025,18:50:59,Cancelled,105.12
399,331,22,Dhokla,29-06-2025,14:53:33,Cancelled,586.74
400,54,60,Chole Bhature,21-02-2025,15:27:54,Cancelled,638.98
401,654,141,Masala Dosa,30-09-2024,05:37:15,Cancelled,968.93
402,559,186,Pav Bhaji,04-03-2025,05:40:04,Cancelled,344.82
403,686,32,Masala Dosa,25-12-2024,01:33:03,Delivered,869
404,609,79,Idli Sambhar,02-10-2024,21:58:33,Cancelled,799.82
405,692,67,Matar Paneer,31-08-2024,10:00:10,Delivered,314.63
406,114,141,Korma,18-11-2024,13:37:02,Delivered,393.5
407,134,84,Dhokla,09-03-2025,04:45:21,Cancelled,865.72
408,796,19,Idli Sambhar,23-06-2025,09:07:54,Cancelled,291.96
409,12,130,Pesarattu,30-11-2024,02:06:37,Delivered,322
410,142,117,Rogan Josh,10-03-2025,09:34:10,Cancelled,206.99
411,404,72,Palak Paneer,08-04-2025,19:29:16,Cancelled,515.46
412,385,25,Rajma Chawal,01-06-2025,14:17:50,Delivered,832.88
413,144,150,Tandoori Chicken,27-12-2024,23:58:35,Cancelled,739.28
414,956,101,Biryani,29-10-2024,18:07:00,Delivered,977.68
415,120,177,Litti Chokha,15-12-2024,01:40:28,Cancelled,750.16
416,222,30,Appam with Stew,05-10-2024,02:07:12,Delivered,214.26
417,238,163,Baingan Bharta,25-11-2024,03:10:13,Cancelled,925.06
418,484,190,Litti Chokha,09-09-2024,19:09:35,Delivered,748.27
419,325,84,Hyderabadi Biryani,26-07-2025,11:43:36,Delivered,793.77
420,296,106,Appam with Stew,18-05-2025,12:55:26,Cancelled,421.69
421,871,161,Aloo Paratha,05-09-2024,15:37:06,Cancelled,751.41
422,6,99,Vada Pav,24-01-2025,18:02:37,Cancelled,275.55
423,551,82,Kebabs,08-05-2025,20:10:30,Delivered,750.34
424,283,67,Idli Sambhar,11-06-2025,07:08:02,Cancelled,833.1
425,708,11,Hyderabadi Biryani,29-08-2024,22:13:59,Cancelled,777.89
426,925,35,Chicken Tikka Masala,25-07-2025,14:04:30,Delivered,760.49
427,771,108,Tandoori Chicken,13-04-2025,18:51:55,Cancelled,783.66
428,365,112,Litti Chokha,06-01-2025,12:30:29,Delivered,350.28
429,749,172,Baingan Bharta,19-06-2025,09:55:14,Delivered,767.45
430,245,151,Matar Paneer,29-12-2024,15:45:05,Delivered,135.25
431,89,186,Matar Paneer,08-02-2025,16:05:29,Delivered,591.39
432,500,196,Korma,09-07-2025,17:47:57,Cancelled,481.99
433,878,31,Masala Dosa,11-11-2024,04:41:36,Cancelled,561.1
434,597,78,Idli Sambhar,06-09-2024,21:44:48,Delivered,490.44
435,568,151,Rajma Chawal,06-08-2024,13:53:56,Cancelled,488.74
436,548,110,Paneer Tikka,25-06-2025,23:32:58,Delivered,764.4
437,582,84,Korma,06-09-2024,23:47:49,Delivered,593.54
438,295,8,Idli Sambhar,24-06-2025,20:57:44,Cancelled,499.62
439,554,34,Biryani,11-01-2025,00:57:52,Delivered,502.24
440,127,90,Butter Chicken,08-03-2025,00:40:27,Cancelled,522.58
441,645,23,Aloo Paratha,16-09-2024,05:50:37,Delivered,337.09
442,462,85,Chole Bhature,08-11-2024,20:43:48,Delivered,837.69
443,890,138,Rogan Josh,27-07-2025,06:10:28,Delivered,931.59
444,245,156,Chicken Tikka Masala,04-11-2024,08:56:21,Delivered,172.33
445,866,185,Chicken Tikka Masala,06-08-2024,17:08:51,Cancelled,488.54
446,833,107,Rogan Josh,07-09-2024,18:52:04,Cancelled,577.87
447,39,159,Chicken Tikka Masala,04-06-2025,14:27:41,Delivered,396.28
448,934,193,Fish Curry,27-11-2024,03:35:48,Delivered,443.77
449,409,161,Biryani,03-05-2025,12:23:59,Delivered,178.97
450,334,153,Pesarattu,16-12-2024,07:50:57,Cancelled,404.49
451,333,168,Korma,24-09-2024,01:42:01,Cancelled,525.38
452,848,135,Aloo Paratha,20-08-2024,08:08:19,Delivered,881.27
453,453,66,Baingan Bharta,13-02-2025,04:22:38,Delivered,588.1
454,33,56,Pesarattu,26-06-2025,16:53:23,Cancelled,720.8
455,97,121,Kebabs,18-08-2024,07:38:45,Cancelled,708.56
456,29,20,Biryani,21-11-2024,11:33:39,Cancelled,775.33
457,820,59,Masala Dosa,25-05-2025,23:40:03,Delivered,107.8
458,606,63,Rogan Josh,08-05-2025,20:20:19,Delivered,702.29
459,942,11,Dhokla,03-10-2024,12:44:27,Delivered,393.56
460,977,37,Butter Chicken,05-06-2025,15:06:23,Cancelled,565.24
461,23,120,Paneer Tikka,02-11-2024,18:07:31,Cancelled,194.52
462,666,3,Aloo Paratha,25-07-2025,21:03:55,Cancelled,231.63
463,302,34,Litti Chokha,18-12-2024,13:59:47,Delivered,338.7
464,318,186,Rajma Chawal,26-03-2025,12:40:31,Delivered,358.06
465,800,113,Litti Chokha,18-08-2024,14:59:00,Cancelled,134.86
466,845,114,Aloo Paratha,16-08-2024,09:01:17,Cancelled,258.17
467,887,92,Pesarattu,07-08-2024,08:29:57,Delivered,354.27
468,544,41,Pav Bhaji,04-02-2025,23:00:50,Delivered,586.2
469,929,99,Kadhi Pakora,19-05-2025,22:56:47,Delivered,541.65
470,522,60,Rajma Chawal,26-04-2025,10:15:32,Delivered,581.45
471,114,75,Pav Bhaji,21-01-2025,12:03:43,Delivered,567.07
472,81,190,Palak Paneer,18-01-2025,15:20:34,Delivered,750.1
473,580,65,Fish Curry,18-03-2025,15:04:13,Cancelled,606.85
474,511,189,Hyderabadi Biryani,31-12-2024,21:43:48,Delivered,806.42
475,838,143,Chole Bhature,23-11-2024,18:39:55,Delivered,892.29
476,106,129,Aloo Paratha,04-05-2025,11:00:45,Delivered,673.99
477,667,49,Aloo Paratha,17-11-2024,14:21:41,Delivered,348.88
478,367,71,Hyderabadi Biryani,16-01-2025,06:44:29,Cancelled,247.31
479,450,163,Palak Paneer,18-05-2025,13:18:22,Delivered,675.43
480,952,169,Pesarattu,24-05-2025,07:13:28,Delivered,432.92
481,175,19,Idli Sambhar,16-10-2024,08:36:57,Cancelled,900.12
482,116,189,Palak Paneer,06-03-2025,09:43:22,Cancelled,967.44
483,952,53,Idli Sambhar,05-02-2025,06:24:00,Delivered,429.64
484,4,126,Butter Chicken,31-03-2025,09:54:23,Delivered,432.93
485,966,103,Palak Paneer,08-10-2024,19:48:44,Delivered,553.01
486,97,29,Butter Chicken,08-09-2024,05:46:52,Delivered,810.99
487,236,190,Masala Dosa,08-01-2025,20:23:57,Cancelled,178.17
488,575,76,Kebabs,29-10-2024,02:25:38,Delivered,756.35
489,532,184,Palak Paneer,22-09-2024,19:11:06,Cancelled,814.22
490,889,15,Biryani,01-12-2024,05:07:45,Delivered,253.32
491,294,23,Pesarattu,05-03-2025,19:38:21,Cancelled,665.1
492,702,140,Tandoori Chicken,09-12-2024,10:56:09,Cancelled,404.11
493,391,187,Appam with Stew,14-03-2025,02:29:49,Delivered,488.66
494,794,80,Aloo Paratha,28-09-2024,06:51:22,Delivered,432.67
495,615,10,Pesarattu,04-02-2025,09:38:41,Delivered,578.1
496,51,185,Kadhi Pakora,06-10-2024,03:04:14,Delivered,590.68
497,568,136,Biryani,23-05-2025,11:45:06,Delivered,786.42
498,292,50,Appam with Stew,20-12-2024,18:31:41,Delivered,390.55
499,994,103,Tandoori Chicken,04-07-2025,22:27:19,Delivered,262.4
500,387,173,Kadhi Pakora,27-09-2024,09:17:18,Delivered,751.15
501,16,5,Matar Paneer,04-11-2024,20:02:48,Delivered,791.02
502,128,72,Litti Chokha,02-05-2025,05:18:06,Cancelled,448.09
503,569,62,Dhokla,22-04-2025,22:27:58,Delivered,286.75
504,864,193,Aloo Paratha,14-12-2024,18:41:31,Delivered,529.35
505,418,70,Tandoori Chicken,08-01-2025,11:40:02,Delivered,870.09
506,384,35,Chole Bhature,11-01-2025,17:16:35,Cancelled,402.01
507,231,156,Tandoori Chicken,02-05-2025,15:19:50,Cancelled,399.45
508,564,171,Chole Bhature,12-02-2025,17:35:55,Delivered,450.4
509,323,58,Korma,13-05-2025,07:34:29,Cancelled,603.98
510,152,162,Masala Dosa,04-01-2025,07:33:59,Cancelled,923.34
511,281,82,Kadhi Pakora,11-09-2024,20:44:59,Delivered,922.6
512,663,123,Idli Sambhar,03-05-2025,04:29:25,Delivered,260.54
513,841,30,Litti Chokha,16-06-2025,00:41:39,Delivered,623.35
514,928,34,Aloo Paratha,01-04-2025,13:08:48,Delivered,248.42
515,730,194,Pav Bhaji,05-04-2025,04:04:28,Delivered,672.32
516,376,27,Hyderabadi Biryani,21-02-2025,21:43:11,Cancelled,286.16
517,49,26,Palak Paneer,07-07-2025,00:54:20,Delivered,581.4
518,74,4,Paneer Tikka,17-11-2024,10:00:40,Cancelled,658.28
519,422,137,Paneer Tikka,19-10-2024,23:21:33,Delivered,916.23
520,837,2,Biryani,30-03-2025,09:36:35,Delivered,398.64
521,943,186,Chole Bhature,17-11-2024,05:07:42,Delivered,789.69
522,159,183,Butter Chicken,10-08-2024,05:52:33,Delivered,819.65
523,67,26,Butter Chicken,17-06-2025,19:53:21,Cancelled,627.51
524,931,165,Fish Curry,06-11-2024,22:18:36,Delivered,274.99
525,12,177,Appam with Stew,06-06-2025,14:00:27,Delivered,448.34
526,720,65,Biryani,30-09-2024,11:21:49,Cancelled,914.84
527,59,130,Biryani,05-03-2025,11:14:31,Delivered,324.32
528,142,12,Paneer Tikka,13-10-2024,01:11:00,Delivered,220.98
529,604,38,Appam with Stew,08-12-2024,09:09:56,Cancelled,874.51
530,896,186,Aloo Paratha,15-12-2024,13:19:25,Delivered,384.97
531,265,192,Rogan Josh,28-11-2024,23:06:29,Delivered,182.39
532,358,87,Dhokla,21-01-2025,20:06:23,Delivered,732.61
533,745,89,Biryani,24-05-2025,09:22:32,Cancelled,295.13
534,178,63,Paneer Tikka,14-07-2025,17:44:56,Delivered,547.82
535,791,151,Litti Chokha,12-06-2025,16:34:02,Delivered,825.07
536,882,189,Dhokla,10-07-2025,23:17:24,Delivered,754.63
537,484,57,Pesarattu,23-05-2025,22:11:13,Delivered,309.43
538,622,18,Idli Sambhar,26-07-2025,00:00:35,Delivered,204.18
539,584,164,Vada Pav,25-07-2025,02:17:07,Cancelled,583.1
540,566,187,Chicken Tikka Masala,30-11-2024,18:34:38,Delivered,570.54
541,824,9,Idli Sambhar,21-04-2025,10:54:22,Delivered,478.13
542,59,130,Paneer Tikka,11-04-2025,21:49:18,Cancelled,451.85
543,88,165,Fish Curry,04-09-2024,03:47:59,Cancelled,775.69
544,28,164,Rajma Chawal,23-07-2025,13:48:09,Cancelled,533.93
545,690,150,Chole Bhature,06-03-2025,14:06:00,Delivered,338.73
546,535,27,Appam with Stew,19-03-2025,05:09:52,Cancelled,734.26
547,489,30,Biryani,11-09-2024,23:54:13,Cancelled,867.57
548,418,27,Kebabs,15-01-2025,09:57:51,Delivered,551.12
549,44,188,Pesarattu,27-07-2024,15:37:27,Delivered,265.44
550,96,186,Appam with Stew,01-10-2024,15:13:30,Cancelled,753.2
551,749,110,Butter Chicken,07-02-2025,06:18:39,Cancelled,893.4
552,736,104,Chicken Tikka Masala,28-01-2025,08:20:25,Cancelled,914.21
553,838,160,Chicken Tikka Masala,09-02-2025,02:19:06,Cancelled,411.19
554,12,11,Paneer Tikka,25-11-2024,13:57:56,Delivered,527.99
555,474,117,Butter Chicken,10-11-2024,05:08:28,Delivered,858.7
556,893,186,Vada Pav,06-12-2024,20:45:03,Cancelled,491.98
557,864,192,Korma,10-08-2024,08:16:33,Cancelled,708.96
558,682,104,Kadhi Pakora,09-02-2025,20:21:39,Delivered,890.99
559,288,153,Litti Chokha,21-06-2025,14:32:17,Cancelled,463.68
560,455,56,Chole Bhature,10-04-2025,05:25:00,Delivered,479.99
561,348,162,Hyderabadi Biryani,22-02-2025,18:01:00,Cancelled,542.58
562,852,9,Dhokla,03-12-2024,22:57:29,Delivered,863
563,47,176,Idli Sambhar,14-12-2024,20:36:43,Delivered,191.72
564,925,137,Matar Paneer,08-11-2024,13:09:09,Cancelled,135.03
565,162,178,Kebabs,17-01-2025,10:20:14,Delivered,626.68
566,938,103,Dhokla,25-05-2025,15:33:13,Delivered,102.02
567,279,89,Rajma Chawal,27-02-2025,04:03:20,Delivered,342.19
568,39,123,Matar Paneer,30-07-2024,03:54:41,Cancelled,371.47
569,319,17,Fish Curry,01-12-2024,20:49:23,Delivered,940.86
570,467,71,Baingan Bharta,21-06-2025,18:35:28,Delivered,757.71
571,211,143,Masala Dosa,18-12-2024,03:41:19,Delivered,450.52
572,473,20,Biryani,21-12-2024,20:51:10,Delivered,613.42
573,308,126,Paneer Tikka,29-12-2024,11:50:19,Delivered,945.21
574,309,131,Aloo Paratha,03-06-2025,07:55:30,Cancelled,917.07
575,861,174,Chicken Tikka Masala,16-08-2024,18:47:25,Delivered,537
576,358,14,Korma,26-11-2024,03:20:24,Delivered,982.42
577,316,77,Dhokla,19-05-2025,22:55:57,Delivered,477.82
578,886,5,Aloo Paratha,15-06-2025,12:22:09,Cancelled,534.37
579,728,84,Chole Bhature,05-12-2024,22:27:52,Delivered,264.95
580,121,32,Matar Paneer,26-11-2024,22:19:01,Delivered,203.26
581,985,178,Kebabs,03-01-2025,23:22:42,Delivered,680.44
582,458,134,Fish Curry,08-02-2025,14:25:21,Delivered,886.92
583,957,121,Matar Paneer,22-07-2025,22:29:10,Cancelled,418.12
584,622,77,Aloo Paratha,20-10-2024,01:03:34,Cancelled,699.71
585,951,193,Butter Chicken,15-05-2025,06:21:03,Delivered,536.24
586,95,81,Hyderabadi Biryani,19-04-2025,07:46:10,Delivered,377.92
587,85,138,Butter Chicken,31-01-2025,07:35:27,Delivered,929.77
588,524,159,Biryani,07-07-2025,13:58:16,Cancelled,737.95
589,163,166,Hyderabadi Biryani,17-09-2024,12:18:13,Cancelled,173.77
590,761,41,Litti Chokha,04-11-2024,13:38:02,Delivered,755.94
591,120,99,Matar Paneer,20-03-2025,04:07:26,Delivered,419.87
592,398,68,Butter Chicken,03-08-2024,00:44:43,Delivered,218.1
593,566,71,Hyderabadi Biryani,15-08-2024,17:08:23,Delivered,626.66
594,943,25,Rajma Chawal,02-12-2024,01:42:16,Delivered,152.64
595,502,169,Korma,18-08-2024,05:41:18,Delivered,399.73
596,7,109,Appam with Stew,08-06-2025,06:56:04,Delivered,786.95
597,684,199,Pesarattu,16-05-2025,09:27:25,Delivered,733.94
598,876,112,Matar Paneer,02-03-2025,11:12:23,Delivered,810.12
599,806,24,Rajma Chawal,04-09-2024,01:59:44,Delivered,863.19
600,630,30,Biryani,04-02-2025,06:20:52,Cancelled,473.82
601,961,117,Appam with Stew,26-09-2024,10:17:39,Cancelled,285.23
602,791,46,Palak Paneer,20-05-2025,11:34:29,Cancelled,171.45
603,381,199,Idli Sambhar,19-11-2024,17:25:09,Delivered,131.93
604,211,197,Masala Dosa,21-07-2025,13:47:15,Delivered,994.46
605,742,184,Idli Sambhar,05-10-2024,05:40:19,Cancelled,907.73
606,238,125,Palak Paneer,31-07-2024,16:45:30,Cancelled,514.3
607,612,16,Kadhi Pakora,31-07-2024,06:54:54,Delivered,538.09
608,662,157,Pav Bhaji,03-01-2025,11:42:47,Delivered,525.78
609,877,14,Baingan Bharta,02-02-2025,18:23:35,Cancelled,156.41
610,962,48,Pesarattu,26-03-2025,16:03:06,Delivered,468.42
611,978,182,Rajma Chawal,19-12-2024,03:36:42,Delivered,724.56
612,858,26,Chicken Tikka Masala,23-07-2025,03:55:38,Delivered,756.15
613,613,7,Vada Pav,18-07-2025,13:40:23,Delivered,930.95
614,594,162,Chicken Tikka Masala,25-10-2024,04:59:09,Delivered,633.65
615,34,139,Matar Paneer,06-03-2025,01:46:33,Cancelled,177.2
616,867,82,Paneer Tikka,07-02-2025,15:26:05,Delivered,473.28
617,180,97,Rajma Chawal,05-04-2025,09:22:51,Cancelled,236.65
618,912,144,Chicken Tikka Masala,20-01-2025,05:16:44,Cancelled,350.08
619,844,169,Pav Bhaji,02-01-2025,13:32:27,Delivered,833.26
620,967,2,Rogan Josh,28-05-2025,22:52:01,Delivered,643.49
621,706,136,Masala Dosa,06-05-2025,12:21:39,Cancelled,638.92
622,59,21,Palak Paneer,23-05-2025,22:36:44,Cancelled,407.66
623,585,135,Masala Dosa,08-04-2025,21:55:07,Delivered,822.64
624,145,9,Biryani,20-02-2025,17:09:18,Delivered,707.94
625,299,29,Baingan Bharta,26-05-2025,10:41:07,Cancelled,263.86
626,359,103,Chole Bhature,06-03-2025,14:43:44,Delivered,410.37
627,597,144,Rajma Chawal,23-01-2025,14:33:52,Cancelled,522.84
628,231,195,Rajma Chawal,31-12-2024,18:49:00,Delivered,523.46
629,615,135,Palak Paneer,29-11-2024,14:07:46,Cancelled,402.28
630,665,75,Hyderabadi Biryani,19-03-2025,17:34:17,Delivered,265.36
631,362,142,Kadhi Pakora,11-08-2024,23:11:26,Delivered,142.94
632,891,53,Baingan Bharta,15-03-2025,16:23:17,Cancelled,783.76
633,246,85,Vada Pav,19-05-2025,22:26:56,Cancelled,325.14
634,829,189,Fish Curry,14-03-2025,05:06:50,Delivered,482.36
635,522,59,Aloo Paratha,21-09-2024,09:01:24,Delivered,687.28
636,154,87,Palak Paneer,16-11-2024,01:30:15,Delivered,819.98
637,757,85,Paneer Tikka,18-02-2025,02:14:07,Cancelled,469.32
638,926,86,Butter Chicken,07-05-2025,15:11:43,Delivered,738.74
639,491,191,Kadhi Pakora,04-05-2025,01:10:54,Delivered,264.64
640,89,159,Masala Dosa,13-09-2024,22:20:52,Delivered,701.37
641,304,61,Litti Chokha,12-04-2025,10:28:24,Cancelled,330.08
642,432,186,Hyderabadi Biryani,12-06-2025,21:22:13,Delivered,306.07
643,541,80,Idli Sambhar,28-10-2024,18:12:02,Delivered,185
644,520,54,Fish Curry,29-12-2024,01:57:36,Delivered,485.02
645,761,122,Chole Bhature,17-04-2025,07:30:33,Delivered,898.8
646,491,57,Rogan Josh,22-06-2025,12:47:22,Cancelled,271.92
647,525,20,Masala Dosa,23-01-2025,10:30:57,Delivered,919.76
648,526,78,Litti Chokha,03-05-2025,18:11:20,Delivered,465.97
649,549,115,Chole Bhature,12-02-2025,03:57:50,Cancelled,527.03
650,593,35,Fish Curry,06-01-2025,12:45:05,Cancelled,849.39
651,973,133,Idli Sambhar,13-02-2025,22:41:34,Delivered,731.52
652,139,78,Hyderabadi Biryani,29-05-2025,11:03:57,Cancelled,378.03
653,975,199,Fish Curry,04-04-2025,05:30:31,Delivered,715.72
654,408,110,Tandoori Chicken,24-02-2025,05:12:58,Cancelled,688.54
655,235,73,Chicken Tikka Masala,20-08-2024,12:14:37,Delivered,608
656,919,47,Appam with Stew,08-05-2025,18:48:39,Delivered,982.32
657,827,85,Butter Chicken,11-03-2025,04:04:38,Delivered,210.81
658,456,180,Rogan Josh,07-11-2024,05:47:00,Cancelled,895.56
659,147,184,Fish Curry,26-11-2024,01:11:56,Delivered,239.29
660,696,92,Vada Pav,22-04-2025,06:25:30,Delivered,835.41
661,650,26,Hyderabadi Biryani,02-08-2024,09:50:31,Delivered,211.08
662,688,195,Palak Paneer,12-06-2025,20:57:22,Cancelled,170.57
663,95,185,Korma,11-01-2025,02:05:21,Cancelled,461.35
664,641,114,Pesarattu,25-07-2025,03:10:05,Cancelled,834
665,840,106,Appam with Stew,21-07-2025,13:01:17,Delivered,946.41
666,363,56,Pesarattu,01-12-2024,08:26:18,Delivered,198.84
667,750,57,Appam with Stew,24-04-2025,02:45:04,Delivered,543.7
668,701,178,Rogan Josh,11-04-2025,06:49:40,Cancelled,801.3
669,359,87,Biryani,18-01-2025,18:33:36,Delivered,913.98
670,656,130,Aloo Paratha,20-05-2025,15:13:38,Delivered,709.55
671,664,164,Chole Bhature,10-06-2025,09:44:00,Cancelled,381.13
672,131,186,Pav Bhaji,28-06-2025,22:45:33,Delivered,574.41
673,761,151,Fish Curry,12-01-2025,21:21:02,Cancelled,983.74
674,302,14,Appam with Stew,07-02-2025,15:07:55,Delivered,226.9
675,389,50,Kadhi Pakora,18-07-2025,10:07:10,Delivered,161.74
676,716,98,Paneer Tikka,01-09-2024,19:19:38,Delivered,991.86
677,362,124,Kebabs,29-08-2024,02:39:51,Cancelled,956.28
678,886,42,Litti Chokha,27-12-2024,09:29:57,Delivered,270.5
679,833,34,Matar Paneer,27-02-2025,02:09:31,Delivered,440.86
680,92,95,Hyderabadi Biryani,01-07-2025,21:37:45,Delivered,835.61
681,490,3,Hyderabadi Biryani,22-04-2025,19:43:43,Delivered,717.07
682,128,63,Rogan Josh,09-10-2024,09:17:36,Cancelled,733.6
683,506,15,Appam with Stew,06-08-2024,15:24:30,Cancelled,976.5
684,92,134,Biryani,11-12-2024,15:25:52,Delivered,851.72
685,8,185,Aloo Paratha,09-06-2025,21:21:32,Delivered,643.61
686,22,65,Rogan Josh,21-12-2024,23:19:47,Delivered,761.97
687,934,76,Rogan Josh,19-09-2024,09:58:08,Delivered,871.73
688,837,81,Appam with Stew,10-10-2024,15:09:57,Cancelled,603.64
689,349,60,Palak Paneer,17-08-2024,16:36:07,Delivered,621.7
690,981,53,Idli Sambhar,30-12-2024,09:07:39,Cancelled,957.74
691,340,171,Vada Pav,14-11-2024,04:22:18,Delivered,289.89
692,153,83,Paneer Tikka,08-08-2024,11:37:16,Delivered,549.75
693,594,13,Pesarattu,14-04-2025,00:44:48,Delivered,790.78
694,752,134,Rogan Josh,24-06-2025,07:19:54,Delivered,534.16
695,156,132,Korma,29-10-2024,20:20:41,Cancelled,938.02
696,834,174,Masala Dosa,21-01-2025,11:05:05,Delivered,856.25
697,70,78,Pesarattu,07-08-2024,17:31:20,Delivered,710.15
698,19,32,Vada Pav,30-12-2024,01:39:28,Delivered,345.18
699,296,62,Matar Paneer,25-03-2025,08:46:45,Cancelled,633.68
700,154,94,Kebabs,30-11-2024,17:23:04,Cancelled,182.71
701,304,168,Litti Chokha,24-06-2025,21:30:49,Delivered,970.05
702,671,178,Paneer Tikka,18-04-2025,06:43:27,Cancelled,394.66
703,51,184,Paneer Tikka,22-11-2024,03:35:17,Delivered,218.58
704,468,27,Dhokla,18-03-2025,02:31:41,Delivered,805.59
705,577,169,Rogan Josh,26-05-2025,15:16:04,Delivered,940.61
706,370,110,Dhokla,17-11-2024,04:41:23,Cancelled,595.7
707,621,43,Matar Paneer,03-07-2025,01:18:13,Delivered,890.22
708,464,79,Appam with Stew,16-10-2024,05:29:31,Delivered,231.6
709,905,84,Paneer Tikka,23-02-2025,04:57:58,Delivered,398.23
710,138,112,Rajma Chawal,29-12-2024,07:39:47,Delivered,569.11
711,649,68,Rajma Chawal,23-03-2025,07:13:46,Delivered,118.56
712,326,27,Kebabs,09-11-2024,15:37:50,Delivered,724.74
713,424,116,Aloo Paratha,14-01-2025,02:51:20,Cancelled,190.73
714,70,50,Idli Sambhar,28-03-2025,09:12:45,Delivered,952.51
715,623,120,Baingan Bharta,27-07-2024,09:49:01,Cancelled,414.02
716,424,80,Dhokla,31-03-2025,15:51:44,Delivered,123.03
717,750,42,Butter Chicken,01-02-2025,17:45:31,Delivered,390.95
718,155,61,Chole Bhature,02-11-2024,21:32:01,Delivered,484.3
719,457,22,Baingan Bharta,06-08-2024,17:47:41,Delivered,729.19
720,64,184,Kebabs,31-10-2024,19:56:35,Delivered,267.48
721,406,135,Rajma Chawal,18-09-2024,01:14:08,Delivered,721.38
722,103,25,Butter Chicken,11-07-2025,04:45:01,Cancelled,585.93
723,314,35,Tandoori Chicken,27-07-2024,17:57:03,Delivered,970.38
724,689,39,Chicken Tikka Masala,08-07-2025,21:54:52,Cancelled,101.02
725,108,82,Masala Dosa,01-04-2025,20:28:35,Delivered,108.57
726,57,57,Chole Bhature,11-02-2025,02:37:13,Cancelled,155.39
727,242,162,Korma,13-01-2025,14:14:07,Delivered,586.23
728,161,44,Baingan Bharta,01-10-2024,02:40:11,Delivered,715.91
729,255,196,Fish Curry,26-08-2024,07:52:33,Delivered,961.98
730,175,56,Rogan Josh,26-04-2025,08:35:30,Delivered,574.68
